Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
10/14/2024 2:54:00 am,1499.886525,1455.0,
10/14/2024 2:56:00 am,1499.8269,1455.0,
10/14/2024 2:58:00 am,1487.34795,1455.0,
10/14/2024 3:00:00 am,1493.147149999999,1455.0,
10/14/2024 3:02:00 am,1498.17795,1455.0,
10/14/2024 3:04:00 am,1498.7139,1455.0,
10/14/2024 3:08:00 am,1491.09975,1455.0,
10/14/2024 3:10:00 am,1494.8061,1455.0,26.18433
10/14/2024 3:12:00 am,1495.0195000000006,1455.0,
10/14/2024 3:14:00 am,1491.4932,1455.0,
10/14/2024 3:16:00 am,1489.70955,1455.0,
10/14/2024 3:18:00 am,1494.015,1455.0,
10/14/2024 3:20:00 am,1493.653875,1455.0,
10/14/2024 3:22:00 am,1487.6867000000009,1455.0,
10/14/2024 3:24:00 am,1485.35145,1455.0,
10/14/2024 3:26:00 am,1489.0540500000002,1455.0,
10/14/2024 3:28:00 am,1484.362875,1455.0,
10/14/2024 3:32:00 am,1492.3901999999998,1455.0,
10/14/2024 3:34:00 am,1484.5695,1455.0,
10/14/2024 3:36:00 am,1492.2572500000006,1455.0,
10/14/2024 3:38:00 am,1482.62295,1455.0,
10/14/2024 3:40:00 am,1487.4051,1455.0,
10/14/2024 3:42:00 am,1483.8156,1455.0,
10/14/2024 3:44:00 am,1486.213875,1455.0,
10/14/2024 3:46:00 am,1483.77675,1455.0,
10/14/2024 3:48:00 am,1488.666675,1455.0,
10/14/2024 3:50:00 am,1493.8242,1455.0,
10/14/2024 3:54:00 am,1493.68425,1455.0,
10/14/2024 3:56:00 am,1502.44875,1455.0,
10/14/2024 3:58:00 am,1498.968,1455.0,26.18433
10/14/2024 4:00:00 am,1502.763,1455.0,
10/14/2024 4:02:00 am,1501.42275,1455.0,
10/14/2024 4:04:00 am,1506.29625,1455.0,26.18433
10/14/2024 4:06:00 am,1509.4995,1455.0,
10/14/2024 4:08:00 am,1505.0895,1455.0,
10/14/2024 4:10:00 am,1502.928400000005,1455.0,
10/14/2024 4:12:00 am,1502.781525,1455.0,
10/14/2024 4:14:00 am,1503.28725,1455.0,
10/14/2024 4:18:00 am,1499.2581,1455.0,
10/14/2024 4:20:00 am,1492.1237999999998,1455.0,
10/14/2024 4:22:00 am,1492.8746500000009,1455.0,
10/14/2024 4:24:00 am,1492.0854,1455.0,
10/14/2024 4:26:00 am,1495.808475,1455.0,
10/14/2024 4:28:00 am,1498.665,1455.0,
10/14/2024 4:30:00 am,1492.75695,1455.0,
10/14/2024 4:32:00 am,1494.965925,1455.0,
10/14/2024 4:34:00 am,1494.3984499999997,1455.0,
10/14/2024 4:36:00 am,1499.1129,1455.0,
10/14/2024 4:38:00 am,1497.22545,1455.0,
10/14/2024 4:42:00 am,1498.683,1455.0,
10/14/2024 4:44:00 am,1496.07675,1455.0,
10/14/2024 4:46:00 am,1496.3382499999996,1455.0,
10/14/2024 4:48:00 am,1499.613225,1455.0,
10/14/2024 4:50:00 am,1497.04725,1455.0,
10/14/2024 4:52:00 am,1499.6772,1455.0,
10/14/2024 4:54:00 am,1501.830825,1455.0,
10/14/2024 4:56:00 am,1496.9418,1455.0,
10/14/2024 4:58:00 am,1501.5615750000002,1455.0,26.18433
10/14/2024 5:00:00 am,1490.29995,1455.0,
10/14/2024 5:02:00 am,1495.666725,1455.0,
10/14/2024 5:06:00 am,1494.1011,1455.0,26.18433
10/14/2024 5:08:00 am,1487.277975,1455.0,
10/14/2024 5:10:00 am,1486.9775500000003,1455.0,
10/14/2024 5:12:00 am,1491.5076749999998,1455.0,
10/14/2024 5:14:00 am,1489.0185,1455.0,
10/14/2024 5:16:00 am,1489.93635,1455.0,
10/14/2024 5:18:00 am,1491.3432,1455.0,
10/14/2024 5:20:00 am,1489.30365,1455.0,
10/14/2024 5:22:00 am,1491.3082000000004,1455.0,
10/14/2024 5:24:00 am,1494.100575,1455.0,
10/14/2024 5:26:00 am,1489.642725,1455.0,
10/14/2024 5:30:00 am,1496.792325,1455.0,
10/14/2024 5:32:00 am,1499.397525,1455.0,
10/14/2024 5:34:00 am,1495.15935,1455.0,
10/14/2024 5:36:00 am,1494.180225,1455.0,
10/14/2024 5:38:00 am,1498.98255,1455.0,
10/14/2024 5:40:00 am,1496.798025,1455.0,
10/14/2024 5:42:00 am,1500.707925,1455.0,
10/14/2024 5:44:00 am,1503.559699999995,1455.0,
10/14/2024 5:46:00 am,1500.8355,1455.0,
10/14/2024 5:48:00 am,1508.4495000000002,1455.0,
10/14/2024 5:50:00 am,1502.82675,1455.0,
10/14/2024 5:54:00 am,1499.530725,1455.0,
10/14/2024 5:56:00 am,1502.86185,1455.0,
10/14/2024 5:58:00 am,1503.507499999995,1455.0,
10/14/2024 6:00:00 am,1505.94975,1455.0,
10/14/2024 6:02:00 am,1501.8015,1455.0,26.18433
10/14/2024 6:04:00 am,1501.19775,1455.0,
10/14/2024 6:06:00 am,1505.10075,1455.0,26.18433
10/14/2024 6:08:00 am,1503.819499999995,1455.0,
10/14/2024 6:10:00 am,1501.0725,1455.0,
10/14/2024 6:12:00 am,1501.39575,1455.0,
10/14/2024 6:16:00 am,1500.1491,1455.0,
10/14/2024 6:18:00 am,1502.8515,1455.0,
10/14/2024 6:20:00 am,1502.915325,1455.0,
10/14/2024 6:22:00 am,1502.34525,1455.0,
10/14/2024 6:24:00 am,1499.9128500000002,1455.0,
10/14/2024 6:26:00 am,1499.6205,1455.0,
10/14/2024 6:28:00 am,1502.327925,1455.0,
10/14/2024 6:30:00 am,1497.567225,1455.0,
10/14/2024 6:32:00 am,1502.810200000005,1455.0,
10/14/2024 6:34:00 am,1499.35245,1455.0,
10/14/2024 6:36:00 am,1497.870675,1455.0,
10/14/2024 6:40:00 am,1500.362925,1455.0,
10/14/2024 6:42:00 am,1497.84165,1455.0,
10/14/2024 6:44:00 am,1500.87585,1455.0,
10/14/2024 6:46:00 am,1495.483425,1455.0,
10/14/2024 6:48:00 am,1501.6862999999998,1455.0,
10/14/2024 6:50:00 am,1498.957575,1455.0,
10/14/2024 6:52:00 am,1499.0626499999998,1455.0,
10/14/2024 6:54:00 am,1501.716075,1455.0,
10/14/2024 6:56:00 am,1503.174,1455.0,
10/14/2024 6:58:00 am,1501.81275,1455.0,
10/14/2024 7:00:00 am,1502.2095,1455.0,
10/14/2024 7:04:00 am,1499.711925,1455.0,26.18433
10/14/2024 7:06:00 am,1503.07275,1455.0,
10/14/2024 7:08:00 am,1502.3973,1455.0,26.18433
10/14/2024 7:10:00 am,1504.506,1455.0,
10/14/2024 7:12:00 am,1497.99765,1455.0,
10/14/2024 7:14:00 am,1501.6818,1455.0,
10/14/2024 7:16:00 am,1499.877,1455.0,
10/14/2024 7:18:00 am,1503.0682499999998,1455.0,
10/14/2024 7:20:00 am,1500.6610999999948,1455.0,
10/14/2024 7:22:00 am,1500.52455,1455.0,
10/14/2024 7:24:00 am,1503.3765,1455.0,
10/14/2024 7:28:00 am,1502.0775,1455.0,
10/14/2024 7:30:00 am,1505.0355,1455.0,
10/14/2024 7:32:00 am,1501.598800000005,1455.0,
10/14/2024 7:34:00 am,1508.1045,1455.0,
10/14/2024 7:36:00 am,1505.85525,1455.0,
10/14/2024 7:38:00 am,1504.32075,1455.0,
10/14/2024 7:40:00 am,1511.4495000000002,1455.0,
10/14/2024 7:42:00 am,1509.18075,1455.0,
10/14/2024 7:44:00 am,1509.678,1455.0,
10/14/2024 7:46:00 am,1503.5655,1455.0,
10/14/2024 7:48:00 am,1506.306,1455.0,
10/14/2024 7:52:00 am,1502.8785,1455.0,
10/14/2024 7:54:00 am,1508.61,1455.0,
10/14/2024 7:56:00 am,1507.6915000000051,1455.0,
10/14/2024 7:58:00 am,1509.942,1455.0,
10/14/2024 8:00:00 am,1510.3380000000002,1455.0,26.18433
10/14/2024 8:02:00 am,1506.96075,1455.0,
10/14/2024 8:04:00 am,1509.27375,1455.0,26.18433
10/14/2024 8:06:00 am,1505.8425,1455.0,
10/14/2024 8:08:00 am,1510.521,1455.0,
10/14/2024 8:10:00 am,1505.16525,1455.0,
10/14/2024 8:12:00 am,1504.7692499999998,1455.0,
10/14/2024 8:16:00 am,1504.1835,1455.0,
10/14/2024 8:18:00 am,1507.299,1455.0,
10/14/2024 8:20:00 am,1509.389500000005,1455.0,
10/14/2024 8:22:00 am,1514.406,1455.0,
10/14/2024 8:24:00 am,1507.5405,1455.0,
10/14/2024 8:26:00 am,1509.02175,1455.0,
10/14/2024 8:28:00 am,1506.21075,1455.0,
10/14/2024 8:30:00 am,1506.084,1455.0,
10/14/2024 8:32:00 am,1506.47175,1455.0,
10/14/2024 8:34:00 am,1509.348,1455.0,
10/14/2024 8:38:00 am,1508.4555,1455.0,
10/14/2024 8:40:00 am,1502.436,1455.0,
10/14/2024 8:42:00 am,1501.86825,1455.0,
10/14/2024 8:44:00 am,1503.699675,1455.0,
10/14/2024 8:46:00 am,1504.914,1455.0,
10/14/2024 8:48:00 am,1498.60485,1455.0,
10/14/2024 8:50:00 am,1491.4254,1455.0,
10/14/2024 8:52:00 am,1502.874,1455.0,
10/14/2024 8:54:00 am,1497.153225,1455.0,
10/14/2024 8:56:00 am,1495.07025,1455.0,
10/14/2024 8:58:00 am,1496.945025,1455.0,
10/14/2024 9:02:00 am,1497.91395,1455.0,
10/14/2024 9:04:00 am,1493.8356,1455.0,26.18433
10/14/2024 9:06:00 am,1495.116675,1455.0,
10/14/2024 9:08:00 am,1490.82375,1455.0,
10/14/2024 9:10:00 am,1495.13685,1455.0,
10/14/2024 9:12:00 am,1500.072525,1455.0,
10/14/2024 9:14:00 am,1500.820575,1455.0,
10/14/2024 9:16:00 am,1497.578175,1455.0,
10/14/2024 9:18:00 am,1499.0887999999995,1455.0,
10/14/2024 9:20:00 am,1498.3209,1455.0,
10/14/2024 9:22:00 am,1506.456,1455.0,
10/14/2024 9:26:00 am,1512.53025,1455.0,
10/14/2024 9:28:00 am,1506.3494999999998,1455.0,
10/14/2024 9:30:00 am,1507.194,1455.0,
10/14/2024 9:32:00 am,1507.59375,1455.0,
10/14/2024 9:34:00 am,1509.498,1455.0,
10/14/2024 9:36:00 am,1507.0567500000002,1455.0,
10/14/2024 9:38:00 am,1504.1445,1455.0,
10/14/2024 9:40:00 am,1508.7869999999998,1455.0,
10/14/2024 9:42:00 am,1500.697699999995,1455.0,
10/14/2024 9:44:00 am,1501.4415,1455.0,
10/14/2024 9:46:00 am,1490.7168,1455.0,
10/14/2024 9:50:00 am,1495.07595,1455.0,
10/14/2024 9:52:00 am,1495.2435,1455.0,
10/14/2024 9:54:00 am,1492.92465,1455.0,
10/14/2024 9:56:00 am,1491.491175,1455.0,
10/14/2024 9:58:00 am,1498.02135,1455.0,
10/14/2024 10:00:00 am,1491.89505,1455.0,26.18433
10/14/2024 10:02:00 am,1491.1773,1455.0,
10/14/2024 10:04:00 am,1494.151875,1455.0,26.18433
10/14/2024 10:06:00 am,1500.765,1455.0,
10/14/2024 10:08:00 am,1493.847,1455.0,
10/14/2024 10:10:00 am,1494.1536,1455.0,
10/14/2024 10:14:00 am,1494.7206,1455.0,
10/14/2024 10:16:00 am,1495.75695,1455.0,
10/14/2024 10:18:00 am,1488.8503500000002,1455.0,
10/14/2024 10:20:00 am,1482.412425,1455.0,
10/14/2024 10:22:00 am,1483.484175,1455.0,
10/14/2024 10:24:00 am,1482.87405,1455.0,
10/14/2024 10:26:00 am,1484.4348,1455.0,
10/14/2024 10:28:00 am,1485.14475,1455.0,
10/14/2024 10:30:00 am,1483.5174000000002,1455.0,
10/14/2024 10:32:00 am,1485.49395,1455.0,
10/14/2024 10:34:00 am,1489.02255,1455.0,
10/14/2024 10:38:00 am,1487.00295,1455.0,
10/14/2024 10:40:00 am,1485.05895,1455.0,
10/14/2024 10:42:00 am,1480.96875,1455.0,
10/14/2024 10:44:00 am,1490.25495,1455.0,
10/14/2024 10:46:00 am,1487.9709,1455.0,
10/14/2024 10:48:00 am,1482.6672,1455.0,
10/14/2024 10:50:00 am,1473.9078,1455.0,
10/14/2024 10:52:00 am,1485.896325,1455.0,
10/14/2024 10:54:00 am,1480.96665,1455.0,
10/14/2024 10:56:00 am,1473.3981,1455.0,
10/14/2024 11:00:00 am,1473.05385,1455.0,26.18433
10/14/2024 11:02:00 am,1472.4123,1455.0,
10/14/2024 11:04:00 am,1469.27895,1455.0,
10/14/2024 11:06:00 am,1469.35665,1455.0,26.18433
10/14/2024 11:08:00 am,1475.9649,1455.0,
10/14/2024 11:10:00 am,1471.82025,1455.0,
10/14/2024 11:12:00 am,1476.83265,1455.0,
10/14/2024 11:14:00 am,1474.42215,1455.0,
10/14/2024 11:16:00 am,1478.046525,1455.0,
10/14/2024 11:18:00 am,1479.5601,1455.0,
10/14/2024 11:20:00 am,1482.645,1455.0,
10/14/2024 11:24:00 am,1478.5540500000002,1455.0,
10/14/2024 11:26:00 am,1472.84685,1455.0,
10/14/2024 11:28:00 am,1470.62865,1455.0,
10/14/2024 11:30:00 am,1474.7432500000004,1455.0,
10/14/2024 11:32:00 am,1466.50995,1455.0,
10/14/2024 11:34:00 am,1466.16225,1455.0,
10/14/2024 11:36:00 am,1472.29275,1455.0,
10/14/2024 11:38:00 am,1469.8888499999998,1455.0,
10/14/2024 11:40:00 am,1469.1655500000002,1455.0,
10/14/2024 11:42:00 am,1468.5234,1455.0,
10/14/2024 11:44:00 am,1467.67215,1455.0,
10/14/2024 11:48:00 am,1474.9377,1455.0,
10/14/2024 11:50:00 am,1469.2116,1455.0,
10/14/2024 11:52:00 am,1473.21765,1455.0,
10/14/2024 11:54:00 am,1459.79115,1455.0,
10/14/2024 11:56:00 am,1463.5043999999998,1455.0,
10/14/2024 11:58:00 am,1469.12385,1455.0,
10/14/2024 12:00:00 pm,1471.64415,1455.0,26.18433
10/14/2024 12:02:00 pm,1460.928225,1455.0,
10/14/2024 12:04:00 pm,1459.4175,1455.0,26.18433
10/14/2024 12:06:00 pm,1470.17265,1455.0,
10/14/2024 12:08:00 pm,1464.87675,1455.0,
10/14/2024 12:12:00 pm,1473.81705,1455.0,
10/14/2024 12:14:00 pm,1470.07545,1455.0,
10/14/2024 12:16:00 pm,1464.232125,1455.0,
10/14/2024 12:18:00 pm,1472.77665,1455.0,
10/14/2024 12:20:00 pm,1463.193,1455.0,
10/14/2024 12:22:00 pm,1468.2426,1455.0,
10/14/2024 12:24:00 pm,1470.8067,1455.0,
10/14/2024 12:26:00 pm,1461.7020499999994,1455.0,
10/14/2024 12:28:00 pm,1458.34125,1455.0,
10/14/2024 12:32:00 pm,1460.5143,1455.0,
10/14/2024 12:36:00 pm,1459.58295,1455.0,
10/14/2024 12:40:00 pm,1464.0694000000003,1455.0,
10/14/2024 12:42:00 pm,1459.96905,1455.0,
10/14/2024 12:44:00 pm,1464.21075,1455.0,
10/14/2024 12:46:00 pm,1456.74765,1455.0,
10/14/2024 12:48:00 pm,1457.88915,1455.0,
10/14/2024 12:50:00 pm,1460.60235,1455.0,
10/14/2024 12:52:00 pm,1457.331,1455.0,
10/14/2024 12:54:00 pm,1461.4515,1455.0,
10/14/2024 12:56:00 pm,1463.528925,1455.0,
10/14/2024 1:00:00 pm,1462.3325249999998,1455.0,26.18433
10/14/2024 1:02:00 pm,1461.21735,1455.0,
10/14/2024 1:04:00 pm,1460.969925,1455.0,26.18433
10/14/2024 1:06:00 pm,1462.519425,1455.0,
10/14/2024 1:08:00 pm,1457.76795,1455.0,
10/14/2024 1:10:00 pm,1459.75935,1455.0,
10/14/2024 1:12:00 pm,1454.547,1455.0,
10/14/2024 1:14:00 pm,1458.06195,1455.0,
10/14/2024 1:16:00 pm,1455.2907499999997,1455.0,
10/14/2024 1:18:00 pm,1456.58265,1455.0,
10/14/2024 1:20:00 pm,1449.6469499999998,1455.0,
10/14/2024 1:24:00 pm,1462.744125,1455.0,
10/14/2024 1:26:00 pm,1463.79,1455.0,
10/14/2024 1:28:00 pm,1450.64085,1455.0,
10/14/2024 1:30:00 pm,1452.486225,1455.0,
10/14/2024 1:32:00 pm,1455.4731,1455.0,
10/14/2024 1:34:00 pm,1456.10325,1455.0,
10/14/2024 1:36:00 pm,1451.821425,1455.0,
10/14/2024 1:38:00 pm,1455.841425,1455.0,
10/14/2024 1:40:00 pm,1450.54605,1455.0,
10/14/2024 1:42:00 pm,1447.003425,1455.0,
10/14/2024 1:46:00 pm,1448.1651,1455.0,
10/14/2024 1:48:00 pm,1446.79605,1455.0,
10/14/2024 1:50:00 pm,1451.94045,1455.0,
10/14/2024 1:52:00 pm,1445.58735,1455.0,
10/14/2024 1:54:00 pm,1455.0294,1455.0,
10/14/2024 1:56:00 pm,1448.89815,1455.0,
10/14/2024 1:58:00 pm,1453.86885,1455.0,26.18433
10/14/2024 2:00:00 pm,1449.3483,1455.0,
10/14/2024 2:02:00 pm,1447.6192999999994,1455.0,26.18433
10/14/2024 2:04:00 pm,1451.883,1455.0,
10/14/2024 2:06:00 pm,1453.594725,1455.0,
10/14/2024 2:10:00 pm,1451.8011,1455.0,
10/14/2024 2:12:00 pm,1449.62325,1455.0,
10/14/2024 2:14:00 pm,1452.21105,1455.0,
10/14/2024 2:16:00 pm,1446.508875,1455.0,
10/14/2024 2:18:00 pm,1448.76405,1455.0,
10/14/2024 2:20:00 pm,1455.46965,1455.0,
10/14/2024 2:22:00 pm,1457.8917,1455.0,
10/14/2024 2:24:00 pm,1457.2998,1455.0,
10/14/2024 2:26:00 pm,1459.80195,1455.0,
10/14/2024 2:28:00 pm,1453.473975,1455.0,
10/14/2024 2:30:00 pm,1450.61505,1455.0,
10/14/2024 2:34:00 pm,1455.77325,1455.0,
10/14/2024 2:36:00 pm,1453.8318,1455.0,
10/14/2024 2:38:00 pm,1458.1619500000006,1455.0,
10/14/2024 2:40:00 pm,1463.723925,1455.0,
10/14/2024 2:42:00 pm,1458.556275,1455.0,
10/14/2024 2:44:00 pm,1460.157675,1455.0,
10/14/2024 2:46:00 pm,1461.012225,1455.0,
10/14/2024 2:48:00 pm,1463.808,1455.0,
10/14/2024 2:50:00 pm,1465.02645,1455.0,
10/14/2024 2:52:00 pm,1458.7554,1455.0,
10/14/2024 2:54:00 pm,1459.30965,1455.0,
10/14/2024 2:58:00 pm,1456.3764,1455.0,
10/14/2024 3:00:00 pm,1466.1018,1455.0,
10/14/2024 3:02:00 pm,1460.5070999999998,1455.0,26.18433
10/14/2024 3:04:00 pm,1463.37825,1455.0,26.18433
10/14/2024 3:06:00 pm,1462.01955,1455.0,
10/14/2024 3:08:00 pm,1456.29315,1455.0,
10/14/2024 3:10:00 pm,1458.452175,1455.0,
10/14/2024 3:12:00 pm,1456.435275,1455.0,
10/14/2024 3:14:00 pm,1459.5202000000004,1455.0,
10/14/2024 3:16:00 pm,1456.463625,1455.0,
10/14/2024 3:18:00 pm,1459.98555,1455.0,
10/14/2024 3:22:00 pm,1459.48035,1455.0,
10/14/2024 3:24:00 pm,1461.1017000000002,1455.0,
10/14/2024 3:26:00 pm,1457.7400000000007,1455.0,
10/14/2024 3:28:00 pm,1458.1074,1455.0,
10/14/2024 3:30:00 pm,1464.120075,1455.0,
10/14/2024 3:32:00 pm,1458.8106,1455.0,
10/14/2024 3:34:00 pm,1456.473075,1455.0,
10/14/2024 3:36:00 pm,1455.13845,1455.0,
10/14/2024 3:38:00 pm,1458.6834,1455.0,
10/14/2024 3:40:00 pm,1448.728725,1455.0,
10/14/2024 3:42:00 pm,1447.546275,1455.0,
10/14/2024 3:46:00 pm,1453.96935,1455.0,
10/14/2024 3:48:00 pm,1448.91525,1455.0,
10/14/2024 3:50:00 pm,1455.34275,1455.0,
10/14/2024 3:52:00 pm,1450.981125,1455.0,
10/14/2024 3:54:00 pm,1451.9847,1455.0,
10/14/2024 3:56:00 pm,1453.7076000000002,1455.0,
10/14/2024 3:58:00 pm,1458.860475,1455.0,
10/14/2024 4:00:00 pm,1459.672999999999,1455.0,
10/14/2024 4:02:00 pm,1456.15095,1455.0,26.18433
10/14/2024 4:04:00 pm,1459.2012,1455.0,
10/14/2024 4:08:00 pm,1457.158875,1455.0,26.18433
10/14/2024 4:10:00 pm,1458.4656,1455.0,
10/14/2024 4:12:00 pm,1461.4209,1455.0,
10/14/2024 4:14:00 pm,1462.7742,1455.0,
10/14/2024 4:16:00 pm,1460.300325,1455.0,
10/14/2024 4:18:00 pm,1461.257325,1455.0,
10/14/2024 4:20:00 pm,1461.915975,1455.0,
10/14/2024 4:22:00 pm,1463.5977,1455.0,
10/14/2024 4:24:00 pm,1466.7366499999994,1455.0,
10/14/2024 4:26:00 pm,1463.8401,1455.0,
10/14/2024 4:28:00 pm,1463.97405,1455.0,
10/14/2024 4:32:00 pm,1466.04855,1455.0,
10/14/2024 4:34:00 pm,1464.762825,1455.0,
10/14/2024 4:36:00 pm,1461.2916,1455.0,
10/14/2024 4:38:00 pm,1462.82475,1455.0,
10/14/2024 4:40:00 pm,1456.0965,1455.0,
10/14/2024 4:42:00 pm,1458.628725,1455.0,
10/14/2024 4:44:00 pm,1456.589475,1455.0,
10/14/2024 4:46:00 pm,1460.217375,1455.0,
10/14/2024 4:48:00 pm,1460.4534,1455.0,
10/14/2024 4:50:00 pm,1464.559725,1455.0,
10/14/2024 4:52:00 pm,1463.61015,1455.0,
10/14/2024 4:56:00 pm,1460.27865,1455.0,
10/14/2024 4:58:00 pm,1459.0599,1455.0,
10/14/2024 5:00:00 pm,1461.1314,1455.0,26.18433
10/14/2024 5:02:00 pm,1460.81175,1455.0,
10/14/2024 5:04:00 pm,1460.2124250000002,1455.0,26.18433
10/14/2024 5:06:00 pm,1458.3735,1455.0,
10/14/2024 5:08:00 pm,1457.2458,1455.0,
10/14/2024 5:10:00 pm,1454.67855,1455.0,
10/14/2024 5:12:00 pm,1460.2143,1455.0,
10/14/2024 5:14:00 pm,1453.21515,1455.0,
10/14/2024 5:16:00 pm,1456.4922,1455.0,
10/14/2024 5:20:00 pm,1454.124825,1455.0,
10/14/2024 5:22:00 pm,1453.5744,1455.0,
10/14/2024 5:24:00 pm,1459.4423500000005,1455.0,
10/14/2024 5:26:00 pm,1460.75985,1455.0,
10/14/2024 5:28:00 pm,1458.879375,1455.0,
10/14/2024 5:30:00 pm,1463.478675,1455.0,
10/14/2024 5:32:00 pm,1461.937725,1455.0,
10/14/2024 5:34:00 pm,1460.0477999999998,1455.0,
10/14/2024 5:36:00 pm,1454.3863999999996,1455.0,
10/14/2024 5:38:00 pm,1457.92275,1455.0,
10/14/2024 5:40:00 pm,1457.156025,1455.0,
10/14/2024 5:44:00 pm,1455.715575,1455.0,
10/14/2024 5:46:00 pm,1457.129025,1455.0,
10/14/2024 5:48:00 pm,1460.0200000000004,1455.0,
10/14/2024 5:50:00 pm,1460.655975,1455.0,
10/14/2024 5:52:00 pm,1461.56655,1455.0,
10/14/2024 5:54:00 pm,1454.457375,1455.0,
10/14/2024 5:56:00 pm,1447.06335,1455.0,
10/14/2024 5:58:00 pm,1456.99065,1455.0,26.18433
10/14/2024 6:00:00 pm,1457.0955,1455.0,
10/14/2024 6:02:00 pm,1458.82965,1455.0,
10/14/2024 6:04:00 pm,1464.773025,1455.0,26.18433
10/14/2024 6:08:00 pm,1464.19395,1455.0,
